ID,Case ID,Case Name,Group ID,Group Name,Item Name,Item Type,Created by User Name,Created by User ID,Created Time,Last Edited by User Name,Last Edited by User ID,Last Edited Time,isDeleted,Source ID,Source Name,Source Type,Target ID,Target Name,Target Type
2785,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:13:42,,,11/01/2015-23:13:42,False,2322,Patrick Redd,person,2379,van,resource
2784,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:13:26,,,11/01/2015-23:13:26,False,2322,Patrick Redd,person,2379,van,resource
2783,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:12:32,,,11/01/2015-23:12:32,False,1275,Reliance Bank,location,1564,Patricia Shaffner,person
2782,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:12:20,,,11/01/2015-23:12:20,False,1275,Reliance Bank,location,1564,Patricia Shaffner,person
2781,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:12:03,,,11/01/2015-23:12:03,False,1275,Reliance Bank,location,1544,Joe Williamson,person
2780,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:11:53,,,11/01/2015-23:11:53,False,1275,Reliance Bank,location,1544,Joe Williamson,person
2779,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:09:58,,,11/01/2015-23:09:58,False,2204,Chris Clark,person,2196,First National Bank Downtown,location
2778,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:09:48,,,11/01/2015-23:09:48,False,2204,Chris Clark,person,2196,First National Bank Downtown,location
2777,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:08:12,,,11/01/2015-23:08:12,False,2217,Jeff Van Natter,person,2206,Northwest SavingsBank,location
2776,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:07:59,,,11/01/2015-23:07:59,False,2217,Jeff Van Natter,person,2206,Northwest SavingsBank,location
2775,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:07:45,,,11/01/2015-23:07:45,False,2215,Mike Holden,person,2206,Northwest SavingsBank,location
2774,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:07:34,,,11/01/2015-23:07:34,False,2206,Northwest SavingsBank,location,2215,Mike Holden,person
2773,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:06:56,,,11/01/2015-23:06:56,False,2206,Northwest SavingsBank,location,2208,Michelle Leblanc,person
2772,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:06:42,,,11/01/2015-23:06:42,False,2208,Michelle Leblanc,person,2206,Northwest SavingsBank,location
2771,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:05:30,,,11/01/2015-23:05:30,False,2237,Vince Starling,person,2227,Ameriserv Financial,location
2770,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:05:15,,,11/01/2015-23:05:15,False,2227,Ameriserv Financial,location,2237,Vince Starling,person
2769,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:04:18,,,11/01/2015-23:04:18,False,2231,Reed Davis,person,2227,Ameriserv Financial,location
2768,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:03:02,,,11/01/2015-23:03:02,False,2230,Cybil Flowers,person,2227,Ameriserv Financial,location
2767,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:02:43,,,11/01/2015-23:02:43,False,2230,Cybil Flowers,person,2227,Ameriserv Financial,location
2766,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:01:58,,,11/01/2015-23:01:58,False,1572,Sovereign Bank,location,2194,Jacky Shortledge,person
2765,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:01:25,,,11/01/2015-23:01:25,False,1583,Sean McQueen,person,1572,Sovereign Bank,location
2764,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:01:07,,,11/01/2015-23:01:07,False,1583,Sean McQueen,person,1572,Sovereign Bank,location
2763,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:01:05,,,11/01/2015-23:01:05,False,1583,Sean McQueen,person,1572,Sovereign Bank,location
2762,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-23:00:21,,,11/01/2015-23:00:21,False,2243,Citizen’s Bank,location,2260,Vicki Wiser,person
2761,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-22:59:26,,,11/01/2015-22:59:26,False,2265,Dalton Graves,person,2243,Citizen’s Bank,location
2760,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-22:56:10,,,11/01/2015-22:56:10,False,2202,Julie Mullin,person,2196,First National Bank Downtown,location
2759,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-22:55:51,,,11/01/2015-22:55:51,False,2196,First National Bank Downtown,location,2199,Tyler “Yaz” Yastrzemski,person
2758,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-22:53:23,,,11/01/2015-22:53:23,False,2243,Citizen’s Bank,location,2450,Citizen's Bank Robbery Date/Time,event
2757,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-22:48:45,,,11/01/2015-22:48:45,True,2202,Julie Mullin,person,2349,Red Ski Mask,person
2756,2,Red Hat Robbers,93,Red Hat Researchers,involve,relationship,MikeC123,154,11/01/2015-22:48:24,,,11/01/2015-22:48:24,True,2349,Red Ski Mask,person,2199,Tyler “Yaz” Yastrzemski,person
2755,2,Red Hat Robbers,108,Vipers ,involve,relationship,boscotsoi,79,11/01/2015-21:17:26,boscotsoi,79,11/01/2015-21:17:26,False,2074,"placing a hat on Suspect (A), gesturing with his hands and pushing him toward the door of the Sovereign bank.",event,1758,Sovereign Bank,location
2754,2,Red Hat Robbers,108,Vipers ,involve,relationship,boscotsoi,79,11/01/2015-21:16:57,boscotsoi,79,11/01/2015-21:16:57,False,2073,The two suspects  conversing in the parking lot,event,1758,Sovereign Bank,location
2753,2,Red Hat Robbers,108,Vipers ,involve,relationship,boscotsoi,79,11/01/2015-21:14:52,boscotsoi,79,11/01/2015-21:14:52,False,1945,5:10 a man entered the Reliance Bank,event,1742,Reliance Bank,location
2752,2,Red Hat Robbers,108,Vipers ,involve,relationship,boscotsoi,79,11/01/2015-21:14:34,boscotsoi,79,11/01/2015-21:14:34,False,1974,"The white van is captured on a traffic cam heading north on Atherton St, vic. Valley Vista Drive",event,1742,Reliance Bank,location
2751,2,Red Hat Robbers,108,Vipers ,involve,relationship,boscotsoi,79,11/01/2015-21:13:31,boscotsoi,79,11/01/2015-21:13:31,False,1949,A white van can be seen first entering the parking lot.,event,1742,Reliance Bank,location
2750,2,Red Hat Robbers,108,Vipers ,involve,relationship,boscotsoi,79,11/01/2015-21:00:23,boscotsoi,79,11/01/2015-21:00:23,False,2814,Suspect is shown running down N Atherton and jumping the passenger side of a white van,event,1652,N Atherton,location
2749,2,Red Hat Robbers,108,Vipers ,involve,relationship,boscotsoi,79,11/01/2015-20:59:55,boscotsoi,79,11/01/2015-20:59:55,False,2813,Suspect  pacing in the parking and putting on a hat entering the bank.,event,1629,Jersey Shore Bank,location
2748,2,Red Hat Robbers,108,Vipers ,involve,relationship,boscotsoi,79,11/01/2015-20:58:05,boscotsoi,79,11/01/2015-20:58:05,False,2812,Suspect seen approaching the bank from Patton Ln,event,1633,Patton Ln,location
2747,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-20:51:54,Bsk5105,30,11/01/2015-20:51:54,False,2354,20 Jan/11:45 AM,event,1560,Ameriserv Financial,location
2746,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-20:50:12,Bsk5105,30,11/01/2015-20:50:12,True,2354,20 Jan/11:45 AM,event,1560,Ameriserv Financial,location
2745,2,Red Hat Robbers,77,Caught red-handed,,relationship,davidsmitchell,65,11/01/2015-20:42:38,,,11/01/2015-20:42:38,False,2504,Ameriserv Financial Robbers,person,2756,Ameriserv Financial Crew,person
2744,2,Red Hat Robbers,77,Caught red-handed,,relationship,davidsmitchell,65,11/01/2015-20:42:20,,,11/01/2015-20:42:20,False,1260,The suspect is seen entering the ATM lobby. He stands in front of the ATM but does not make a transaction.,event,1078,Robber of Dunkin Donuts,person
2743,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-20:23:08,,,11/01/2015-20:23:08,False,2241,pale blue van,resource,1454,Citizen’s Bank,location
2742,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-20:22:10,,,11/01/2015-20:22:10,False,2241,pale blue van,resource,1297,Reliance Bank,location
2741,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-20:21:52,,,11/01/2015-20:21:52,False,2241,pale blue van,resource,1255,Jersey Shore Bank,location
2740,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-20:19:38,,,11/01/2015-20:19:38,False,2312,Sean McQueen,person,2496,14 Jan/9:03 AM,event
2739,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-20:19:34,,,11/01/2015-20:19:34,False,2316,Jacky Shortledge,person,2496,14 Jan/9:03 AM,event
2738,2,Red Hat Robbers,80,Team Nice,involve,relationship,mjr5679,135,11/01/2015-19:45:47,mjr5679,135,11/01/2015-19:45:47,False,2253,Reliance Bank,event,1409,Reliance Bank,location
2737,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:45:31,nickmnader,35,11/01/2015-19:45:31,False,2359,22 Jan/2:13 PM,event,1454,Citizen’s Bank,location
2736,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:45:31,nickmnader,35,11/01/2015-19:45:31,False,2359,22 Jan/2:13 PM,event,2386,Searle Spence,person
2735,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:45:31,nickmnader,35,11/01/2015-19:45:31,False,2359,22 Jan/2:13 PM,event,2381,Dalton Graves,person
2734,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:45:31,nickmnader,35,11/01/2015-19:45:31,False,2359,22 Jan/2:13 PM,event,2372,Vicki Wiser,person
2733,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-19:45:21,,,11/01/2015-19:45:21,False,2496,14 Jan/9:03 AM,event,2404,Mr. Redd,person
2732,2,Red Hat Robbers,84,CANTalytics,,relationship,Bsk5105,30,11/01/2015-19:45:09,,,11/01/2015-19:45:09,True,2373,Date: 15 Jan                                  Time: 10:20 AM,event,2404,Mr. Redd,person
2731,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-19:45:05,,,11/01/2015-19:45:05,False,1506,12 Jan/5:15 PM,event,2404,Mr. Redd,person
2730,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:45:05,nickmnader,35,11/01/2015-19:45:05,True,2354,20 Jan/11:45 AM,event,1560,Ameriserv Financial,location
2729,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:45:05,nickmnader,35,11/01/2015-19:45:05,True,2354,20 Jan/11:45 AM,event,2365,Vince Starling,person
2728,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:45:05,nickmnader,35,11/01/2015-19:45:05,True,2354,20 Jan/11:45 AM,event,2362,Reed Davis,person
2727,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:45:04,nickmnader,35,11/01/2015-19:45:04,True,2354,20 Jan/11:45 AM,event,2361,Cybil Flowers,person
2726,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:47,nickmnader,35,11/01/2015-19:44:47,False,2344,18 Jan/4:45 PM,event,1439,Northwest SavingsBank,location
2725,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:47,nickmnader,35,11/01/2015-19:44:47,False,2344,18 Jan/4:45 PM,event,2356,Jeff Van Natter,person
2724,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:47,nickmnader,35,11/01/2015-19:44:47,False,2344,18 Jan/4:45 PM,event,2350,Mike Holden,person
2723,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:47,nickmnader,35,11/01/2015-19:44:47,False,2344,18 Jan/4:45 PM,event,2347,Michelle Leblanc,person
2722,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:31,nickmnader,35,11/01/2015-19:44:31,False,2299,15 Jan/10:15 AM,event,1315,First National Bank Downtown,location
2721,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:31,nickmnader,35,11/01/2015-19:44:31,False,2299,15 Jan/10:15 AM,event,2337,Chris Clark,person
2720,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:31,nickmnader,35,11/01/2015-19:44:31,False,2299,15 Jan/10:15 AM,event,2332,Julie Mullin,person
2719,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:31,nickmnader,35,11/01/2015-19:44:31,False,2299,15 Jan/10:15 AM,event,2329,Tyler “Yaz” Yastrzemski,person
2718,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:01,nickmnader,35,11/01/2015-19:44:01,False,2191,14 Jan/9:03AM,event,1304,Sovereign Bank,location
2717,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:01,nickmnader,35,11/01/2015-19:44:01,False,2191,14 Jan/9:03AM,event,2306,Case 3 Suspect 2,person
2716,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:01,nickmnader,35,11/01/2015-19:44:01,False,2191,14 Jan/9:03AM,event,2283,Case 3 Suspect 1,person
2715,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:01,nickmnader,35,11/01/2015-19:44:01,False,2191,14 Jan/9:03AM,event,2316,Jacky Shortledge,person
2714,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:44:01,nickmnader,35,11/01/2015-19:44:01,False,2191,14 Jan/9:03AM,event,2312,Sean McQueen,person
2713,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:43:24,nickmnader,35,11/01/2015-19:43:24,False,1506,12 Jan/5:15 PM,event,1297,Reliance Bank,location
2712,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:43:24,nickmnader,35,11/01/2015-19:43:24,False,1506,12 Jan/5:15 PM,event,2293,Patricia Shaffner,person
2711,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:43:24,nickmnader,35,11/01/2015-19:43:24,False,1506,12 Jan/5:15 PM,event,2285,Joe Williamson,person
2710,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:43:24,nickmnader,35,11/01/2015-19:43:24,False,1506,12 Jan/5:15 PM,event,2267,Erika Keen,person
2709,2,Red Hat Robbers,80,Team Nice,involve,relationship,mjr5679,135,11/01/2015-19:43:24,mjr5679,135,11/01/2015-19:43:24,False,2897,22 Jan/2:13 PM,event,1461,Citizen’s Bank,location
2708,2,Red Hat Robbers,80,Team Nice,involve,relationship,mjr5679,135,11/01/2015-19:43:08,mjr5679,135,11/01/2015-19:43:08,False,2896,20 Jan/11:45 PM,event,1435,Ameriserv Financial,location
2707,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:43:01,nickmnader,35,11/01/2015-19:43:01,False,1506,12 Jan/5:15 PM,event,1297,Reliance Bank,location
2706,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:43:01,nickmnader,35,11/01/2015-19:43:24,True,1506,12 Jan/5:15 PM,event,2263,Mark Haley,person
2705,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:43:01,nickmnader,35,11/01/2015-19:43:24,True,1506,12 Jan/5:15 PM,event,2249,Erin Hecker,person
2704,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:42:51,nickmnader,35,11/01/2015-19:42:51,False,2191,14 Jan/9:03AM,event,1304,Sovereign Bank,location
2703,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:42:51,nickmnader,35,11/01/2015-19:44:02,True,2191,14 Jan/9:03AM,event,2293,Patricia Shaffner,person
2702,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:42:51,nickmnader,35,11/01/2015-19:44:02,True,2191,14 Jan/9:03AM,event,2285,Joe Williamson,person
2701,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:42:51,nickmnader,35,11/01/2015-19:44:02,True,2191,14 Jan/9:03AM,event,2267,Erika Keen,person
2700,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:42:24,nickmnader,35,11/01/2015-19:42:24,False,2299,15 Jan/10:15 AM,event,1315,First National Bank Downtown,location
2699,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:42:24,nickmnader,35,11/01/2015-19:44:31,True,2299,15 Jan/10:15 AM,event,2316,Jacky Shortledge,person
2698,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:42:24,nickmnader,35,11/01/2015-19:44:31,True,2299,15 Jan/10:15 AM,event,2312,Sean McQueen,person
2697,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:42:14,nickmnader,35,11/01/2015-19:42:14,False,2344,18 Jan/4:45 PM,event,1439,Northwest SavingsBank,location
2696,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:42:14,nickmnader,35,11/01/2015-19:44:47,True,2344,18 Jan/4:45 PM,event,2329,Tyler “Yaz” Yastrzemski,person
2695,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:42:14,nickmnader,35,11/01/2015-19:44:47,True,2344,18 Jan/4:45 PM,event,2332,Julie Mullin,person
2694,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:42:14,nickmnader,35,11/01/2015-19:44:47,True,2344,18 Jan/4:45 PM,event,2337,Chris Clark,person
2693,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:41:57,nickmnader,35,11/01/2015-19:41:57,True,2354,20 Jan/11:45 AM,event,1560,Ameriserv Financial,location
2692,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:41:57,nickmnader,35,11/01/2015-19:45:05,True,2354,20 Jan/11:45 AM,event,2356,Jeff Van Natter,person
2691,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:41:57,nickmnader,35,11/01/2015-19:45:05,True,2354,20 Jan/11:45 AM,event,2350,Mike Holden,person
2690,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:41:57,nickmnader,35,11/01/2015-19:45:05,True,2354,20 Jan/11:45 AM,event,2347,Michelle Leblanc,person
2689,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:41:42,nickmnader,35,11/01/2015-19:41:42,False,2359,22 Jan/2:13 PM,event,1454,Citizen’s Bank,location
2688,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:41:42,nickmnader,35,11/01/2015-19:45:31,True,2359,22 Jan/2:13 PM,event,2365,Vince Starling,person
2687,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:41:42,nickmnader,35,11/01/2015-19:45:31,True,2359,22 Jan/2:13 PM,event,2362,Reed Davis,person
2686,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:41:42,nickmnader,35,11/01/2015-19:45:31,True,2359,22 Jan/2:13 PM,event,2361,Cybil Flowers,person
2685,2,Red Hat Robbers,84,CANTalytics,involve,relationship,nickmnader,35,11/01/2015-19:40:56,nickmnader,35,11/01/2015-19:40:56,True,2373,Date: 15 Jan                                  Time: 10:20 AM,event,1488,Dunkin Donuts,location
2684,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-19:37:09,,,11/01/2015-19:37:09,False,2359,22 Jan/2:13 PM,event,2404,Mr. Redd,person
2683,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-19:37:04,,,11/01/2015-19:37:04,False,2299,15 Jan/10:15 AM,event,2404,Mr. Redd,person
2682,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-19:36:58,,,11/01/2015-19:36:58,False,2344,18 Jan/4:45 PM,event,2404,Mr. Redd,person
2681,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-19:36:51,,,11/01/2015-19:36:51,True,2354,20 Jan/11:45 AM,event,2404,Mr. Redd,person
2680,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-19:36:45,,,11/01/2015-19:36:45,False,1378,12 Jan/4:25 PM,event,2404,Mr. Redd,person
2679,2,Red Hat Robbers,77,Caught red-handed,involve,relationship,Nellson14,134,11/01/2015-19:07:38,Nellson14,134,11/01/2015-19:07:38,False,2895,Case File-007,event,1051,Citizen’s Bank,location
2678,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-18:58:16,Bsk5105,30,11/01/2015-18:58:16,False,2359,22 Jan/2:13 PM,event,1454,Citizen’s Bank,location
2677,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-18:58:00,Bsk5105,30,11/01/2015-18:58:00,True,2354,20 Jan/11:45 AM,event,1560,Ameriserv Financial,location
2676,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-18:57:24,Bsk5105,30,11/01/2015-18:57:24,False,2344,18 Jan/4:45 PM,event,1439,Northwest SavingsBank,location
2675,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-18:56:57,Bsk5105,30,11/01/2015-18:56:57,False,2299,15 Jan/10:15 AM,event,1315,First National Bank Downtown,location
2674,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-18:56:28,Bsk5105,30,11/01/2015-18:56:28,False,2191,14 Jan/9:03AM,event,1304,Sovereign Bank,location
2673,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:55:29,,,11/01/2015-18:55:29,False,2894,Centre Daily Times,resource,2570,Ms. Lange,person
2672,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:55:11,,,11/01/2015-18:55:11,False,2894,Centre Daily Times,resource,2064,the robber running back and forth in front of the drive up…then he ran off toward Atherton.,event
2671,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-18:55:10,Bsk5105,30,11/01/2015-18:55:10,False,1506,12 Jan/5:15 PM,event,1297,Reliance Bank,location
2670,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:55:08,,,11/01/2015-20:36:30,True,2894,Centre Daily Times,resource,2572,two men claiming to have a bomb rob a bank at the drive up window,event
2669,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:54:59,,,11/01/2015-18:54:59,False,2894,Centre Daily Times,resource,2567,Three State College banks have been robbed in as four days and a forth was thwarted by an alert teller,event
2668,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:54:56,,,11/01/2015-18:54:56,False,2894,Centre Daily Times,resource,2569,"Two banks were hit in the past two day, bringing the total to six, since 12 January when the Jersey Shore Bank was hit",event
2667,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:54:53,,,11/01/2015-18:54:53,False,2894,Centre Daily Times,resource,2572,two men claiming to have a bomb rob a bank at the drive up window,event
2666,2,Red Hat Robbers,84,CANTalytics,involve,relationship,Bsk5105,30,11/01/2015-18:54:32,Bsk5105,30,11/01/2015-18:54:32,False,1378,12 Jan/4:25 PM,event,1255,Jersey Shore Bank,location
2665,2,Red Hat Robbers,77,Caught red-handed,,relationship,davidsmitchell,65,11/01/2015-18:52:52,,,11/01/2015-18:52:52,False,1322,Jersey Shore Bank robber,person,2311,white van,resource
2664,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:51:59,,,11/01/2015-18:51:59,False,2588,Dunkin Donuts,location,2566,"When confronted by the clerk, he gets mad and throws his hat toward the counter, grabs the donuts and leaves",event
2663,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:51:57,,,11/01/2015-18:51:57,False,2588,Dunkin Donuts,location,2565,A man enters the Dunkin Donuts; orders two-dozen grazed then leaves without paying.,event
2662,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:51:03,,,11/01/2015-18:51:03,False,2890,Case File7 CB,resource,2563,"Two men in a dirty white work van got away with $800 after threatening to blow up the Citizen’s Bank, claiming to have a bomb. The van pulled into the drive through from the exit and parked right in front of the window,",event
2661,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:51:00,,,11/01/2015-18:51:00,False,2890,Case File7 CB,resource,2564,"he bank manager delivered a bank bag with $800, which the robbers took and sped off.",event
2660,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:49:39,,,11/01/2015-18:49:39,False,1768,Citizen’s Bank,location,2890,Case File7 CB,resource
2659,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:48:42,,,11/01/2015-18:48:42,False,2551,Searle Spence,person,2561,he was wearing a mask of some sort…a red one.,event
2658,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:48:39,,,11/01/2015-18:48:39,False,2551,Searle Spence,person,2562,e had a red beard and red hair. He was a husky guy.,person
2657,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:48:36,,,11/01/2015-18:48:36,False,2551,Searle Spence,person,2066,hunting jacket,resource
2656,2,Red Hat Robbers,108,Vipers ,,relationship,boscotsoi,79,11/01/2015-18:48:33,,,11/01/2015-18:48:33,False,2551,Searle Spence,person,2560,they claimed to have a bomb.,event
